	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
colon_epithelial	0.008360000000000001	0.9525	0.9030166666666666	0.9210499999999999	0.9517999999999999	0.9389111111111113	0.8804000000000001	0.9673333333333334	0.9408000000000001	0.9113999999999999	0.9361200000000001	0.9419599999999999	0.8993499999999999	0.0217	0.9738	0.9554666666666666	0.91356	0.92552	0.7150315789473684	0.9392909090909092	0.8029	0.7997	0.9619500000000001
endometrium_epithelial	0.7717999999999999	0.9626666666666667	0.9258888888888889	0.9450833333333333	0.9678571428571429	0.8960740740740741	0.21972222222222224	0.9843333333333333	0.8770666666666666	0.7275	0.9415333333333332	0.9410666666666666	0.9285	0.1726	0.9540000000000001	0.9437407407407408	0.9634666666666666	0.7014666666666667	0.9419122807017543	0.9478484848484848	0.8154166666666667	0.7477222222222223	0.9514999999999999
fallopian_epithelial	0.9493333333333333	0.9333333333333332	0.9788611111111111	0.9539166666666667	0.9728571428571429	0.8155925925925925	0.9565555555555556	0.9762222222222222	0.9380666666666667	0.04474999999999999	0.9236666666666666	0.9812666666666666	0.8711666666666668	0.9384666666666667	0.9876666666666667	0.975	0.6282666666666668	0.6087333333333333	0.9569473684210527	0.9654242424242425	0.9170000000000001	0.8812222222222222	0.9147500000000001
fibroblast	0.7024285714285714	0.8932857142857141	0.938547619047619	0.9086428571428572	0.7405714285714288	0.7533333333333333	0.8937380952380953	0.8541904761904763	0.6838571428571428	0.7603214285714286	0.7796857142857144	0.9351142857142857	0.8387142857142857	0.9024571428571428	0.8137619047619048	0.9242222222222223	0.7158857142857142	0.9062857142857143	0.8568345864661655	0.9166493506493507	0.6919642857142857	0.6865714285714285	0.8875714285714287
gastric_epithelial	0.03766666666666666	0.9341944444444444	0.9390185185185184	0.7791388888888888	0.9202380952380952	0.9310617283950618	0.9367222222222222	0.9505555555555555	0.9620888888888888	0.8416666666666666	0.8649777777777778	0.9680666666666666	0.9173611111111111	0.9569444444444444	0.9688148148148146	0.30596296296296294	0.8636222222222222	0.8616	0.9325906432748537	0.9306565656565657	0.9569722222222222	0.7942222222222222	0.9240833333333334
heart_cardiomyocyte	0.7920333333333333	0.973375	0.9411071428571428	0.1884583333333333	0.9411904761904761	0.8996111111111111	0.9602500000000002	0.9644444444444443	0.9129333333333333	0.9387083333333334	0.8595666666666667	0.8400666666666665	0.8449583333333334	0.9646166666666667	0.13305555555555554	0.9687222222222222	0.9438333333333334	0.8920583333333334	0.965640350877193	0.9438181818181818	0.9546250000000001	0.8953055555555555	0.802625
kidney_glomerular_endothel	0.9429333333333334	0.9250833333333333	0.9696666666666666	0.9566666666666667	0.9013809523809524	0.8491481481481481	0.9119999999999999	0.9805555555555556	0.8705333333333333	0.8541666666666666	0.5638	0.9634666666666667	0.9005	0.9311666666666666	0.9554444444444444	0.9772222222222222	0.9174000000000001	0.8310666666666666	0.9528070175438595	0.9132727272727271	0.92525	0.9223888888888888	0.9441666666666665
kidney_glomerular_podocytes	0.9336666666666668	0.89475	0.9508611111111112	0.9420833333333333	0.9570952380952381	0.865111111111111	0.9375	0.9714444444444444	0.7568	0.8125833333333333	0.9156	0.9396666666666667	0.9533333333333333	0.19553333333333334	0.8478888888888888	0.9692222222222222	0.9236666666666666	0.9554	0.9595263157894736	0.9315151515151515	0.74275	0.8556666666666666	0.9398333333333334
kidney_tubular_endothel	0.9147333333333334	0.9703333333333334	0.9661666666666666	0.9643333333333334	0.9033333333333333	0.8678888888888889	0.935111111111111	0.9534444444444445	0.8712	0.8249166666666667	0.5446	0.9521333333333333	0.8855833333333334	0.9364333333333333	0.9498888888888889	0.9641481481481482	0.9024000000000001	0.8381333333333333	0.9584561403508771	0.9192727272727274	0.9261666666666667	0.8998333333333334	0.9740833333333333
kidney_tubular_epithelial	0.9397333333333333	0.8769166666666667	0.9512777777777779	0.956	0.9767142857142858	0.840037037037037	0.9397777777777779	0.9733333333333333	0.7319333333333334	0.7859166666666666	0.9043333333333333	0.9519333333333333	0.9515000000000001	0.13346666666666668	0.7573333333333333	0.9712962962962962	0.9055333333333334	0.9499999999999998	0.9490350877192982	0.9156666666666667	0.8139166666666666	0.8776666666666667	0.9430833333333334
liver_hepatocytes	0.8294666666666667	0.12979166666666667	0.9030416666666667	0.9508333333333332	0.9055	0.8700185185185186	0.9660000000000001	0.9381666666666666	0.9688666666666667	0.7986666666666667	0.9582333333333334	0.9681000000000001	0.95275	0.8681166666666668	0.9698888888888889	0.9421481481481481	0.9210000000000002	0.9516666666666667	0.7957105263157894	0.9666515151515153	0.827	0.7954166666666667	0.9374166666666666
lung_alveolar_endothel	0.8961333333333333	0.9797499999999998	0.9477777777777777	0.9455833333333333	0.848952380952381	0.9121481481481482	0.9635000000000001	0.9668888888888888	0.8641333333333333	0.8564166666666667	0.6701333333333332	0.9755333333333333	0.8396666666666667	0.9351333333333333	0.9562222222222222	0.9651111111111111	0.8545333333333333	0.8125999999999999	0.9348070175438595	0.9309090909090908	0.7785000000000001	0.9127222222222221	0.9096666666666667
lung_alveolar_epithelial	0.6028	0.9575	0.9522499999999998	0.9231666666666666	0.9361904761904762	0.1544074074074074	0.8481666666666666	0.9575555555555555	0.9755333333333333	0.8893333333333334	0.8929999999999999	0.9153333333333332	0.9395000000000001	0.9665666666666666	0.8835555555555555	0.9589629629629629	0.9462666666666667	0.6909333333333333	0.9543333333333334	0.9102727272727273	0.8918333333333334	0.8237777777777778	0.8893333333333332
lung_bronchus_epithelial	0.02733333333333333	0.94525	0.9550277777777777	0.7105833333333332	0.9342857142857143	0.7656296296296295	0.9449444444444445	0.9431111111111111	0.9541999999999998	0.8405	0.8807999999999999	0.9408666666666666	0.93925	0.9630333333333333	0.9776666666666666	0.9668888888888888	0.8136666666666666	0.063	0.9623157894736843	0.8497575757575757	0.9527500000000001	0.8085555555555556	0.9080833333333332
macrophage	0.9555	0.86865625	0.9430937500000001	0.96646875	0.9259642857142857	0.943875	0.9764583333333334	0.9447916666666667	0.8069000000000001	0.927875	0.887	0.936925	0.12553124999999998	0.9360625	0.9650000000000001	0.973625	0.9528	0.9297500000000001	0.9546118421052632	0.9210909090909092	0.9342499999999999	0.9152499999999999	0.9631562499999999
myeloid	0.6737333333333334	0.714	0.7169722222222222	0.023583333333333335	0.624904761904762	0.6980370370370371	0.767611111111111	0.8044444444444444	0.6110666666666666	0.6525833333333333	0.68	0.9298666666666667	0.7666666666666666	0.7229000000000001	0.7874444444444445	0.7743333333333334	0.6679333333333334	0.8485999999999999	0.7874385964912279	0.8835454545454545	0.7287500000000001	0.6854444444444444	0.13166666666666668
neural	0.9593400000000001	0.8966999999999998	0.91885	0.9179749999999999	0.9571571428571429	0.9411777777777779	0.9668666666666667	0.9622333333333334	0.9541600000000001	0.924425	0.7201600000000001	0.9263	0.9143500000000001	0.9621600000000001	0.20623333333333335	0.9736222222222223	0.92942	0.90678	0.9623473684210527	0.9416727272727273	0.841375	0.9595833333333333	0.888175
oligodendrocytes	0.9334499999999999	0.9217500000000001	0.1548125	0.9364375	0.9475357142857143	0.9041666666666668	0.9538749999999999	0.98175	0.9659500000000001	0.890625	0.90505	0.93845	0.9016249999999999	0.9585250000000001	0.9665833333333332	0.9599166666666668	0.9621999999999999	0.6468	0.9605	0.9252727272727272	0.0326875	0.9442083333333333	0.7512500000000001
pancreas_acinar	0.6265999999999999	0.7978124999999999	0.8532083333333335	0.8389374999999999	0.06089285714285715	0.858	0.7550833333333333	0.8913333333333333	0.9640500000000001	0.757875	0.9092	0.9179999999999999	0.844875	0.8824500000000001	0.9650833333333333	0.8278888888888889	0.8854499999999998	0.9393	0.8755263157894737	0.9542499999999999	0.8323125	0.6746666666666666	0.567375
pancreas_alpha	0.9648666666666665	0.9343333333333333	0.9178055555555554	0.94575	0.923952380952381	0.918222222222222	0.09627777777777775	0.8833333333333333	0.9772666666666666	0.8043333333333335	0.9437333333333333	0.9630000000000001	0.9151666666666666	0.9497666666666666	0.9033333333333333	0.9144444444444444	0.9676666666666667	0.9372666666666666	0.8665263157894737	0.9073030303030304	0.051416666666666666	0.7998888888888889	0.83275
pancreas_beta	0.9660666666666667	0.90525	0.9266666666666667	0.9634166666666667	0.9479047619047618	0.9213333333333332	0.01283333333333333	0.947	0.9812666666666666	0.8643333333333333	0.9312	0.9625333333333334	0.9445	0.9542333333333334	0.8876666666666667	0.9116296296296297	0.9722	0.9338000000000001	0.9077894736842106	0.9175151515151515	0.6914166666666667	0.854111111111111	0.11316666666666668
pancreas_delta	0.9789333333333333	0.866	0.9609166666666668	0.9469166666666666	0.9085238095238095	0.917962962962963	0.08866666666666667	0.9425555555555555	0.9810666666666666	0.8141666666666666	0.9327333333333333	0.9748666666666667	0.9076666666666666	0.9037666666666668	0.9716666666666667	0.9158518518518518	0.9657333333333332	0.8914666666666666	0.895140350877193	0.8847272727272727	0.8647499999999999	0.8330555555555555	0.8404166666666666
pancreas_duct	0.94055	0.9488125000000001	0.9751875000000001	0.9748749999999999	0.9612499999999999	0.9107222222222223	0.8267916666666667	0.9578333333333334	0.97995	0.896	0.95125	0.9672000000000001	0.9488749999999999	0.202675	0.9437499999999999	0.9496388888888889	0.9269499999999999	0.9500500000000001	0.9503684210526316	0.9438863636363637	0.09375	0.8500416666666666	0.9381875
pancreas_endothel	0.9054666666666668	0.9045833333333334	0.9686388888888887	0.9235000000000001	0.8739523809523809	0.8038518518518519	0.9440555555555555	0.9783333333333334	0.7665333333333333	0.8500833333333334	0.7117999999999999	0.9089333333333333	0.8405	0.9215333333333332	0.8462222222222223	0.930037037037037	0.8730666666666668	0.7195999999999999	0.937421052631579	0.8915454545454545	0.8163333333333332	0.9203333333333333	0.9065833333333333
prostate_epithelial	0.08199999999999999	0.91925	0.9519791666666668	0.9392499999999999	0.9575357142857142	0.9533611111111111	0.849125	0.9734166666666668	0.95965	0.9244375	0.9106000000000001	0.97255	0.9375	0.825975	0.97675	0.9746111111111111	0.8359000000000001	0.9148499999999999	0.9751315789473683	0.9333863636363636	0.923	0.5832916666666667	0.711625
saphenous_vein_endothel	0.9523999999999999	0.9694166666666666	0.9585833333333333	0.9417499999999999	0.9165714285714285	0.8599259259259259	0.9584999999999999	0.945	0.8038666666666666	0.86725	0.6387999999999999	0.9833333333333334	0.9173333333333334	0.9424333333333332	0.8700000000000001	0.974925925925926	0.7648666666666667	0.8705333333333334	0.9309473684210526	0.9288181818181819	0.9415	0.8891111111111112	0.9239166666666666
skeletal_muscle	0.9272	0.9526249999999999	0.9353333333333332	0.902625	0.8904285714285715	0.8072222222222223	0.9079999999999999	0.7726666666666666	0.6731	0.8674999999999999	0.7948999999999999	0.9355	0.7638749999999999	0.90415	0.7790000000000001	0.9470000000000001	0.8295000000000001	0.7597	0.9223157894736842	0.8849090909090909	0.6505	0.9356666666666666	0.904875
small_int_epithelial	0.00985	0.964375	0.91175	0.8904375	0.8394285714285714	0.9548055555555556	0.9279583333333333	0.9605833333333333	0.946	0.7746875000000001	0.9370999999999999	0.9251499999999999	0.8986875	0.007775000000000001	0.98125	0.9493333333333334	0.6847999999999999	0.93455	0.17826315789473685	0.9323181818181818	0.814875	0.8825833333333333	0.9642499999999999
smooth_muscle	0.83912	0.93015	0.8901666666666668	0.9018999999999998	0.6685142857142857	0.7226	0.8317333333333334	0.8804666666666666	0.77084	0.5852	0.86356	0.9282400000000001	0.83535	0.88172	0.852	0.9131555555555556	0.5806799999999999	0.88576	0.8065999999999999	0.9121636363636363	0.58775	0.5761666666666667	0.7965
thyroid_epithelial	0.9581333333333334	0.9658333333333333	0.9485833333333332	0.9455833333333333	0.9341428571428572	0.07844444444444444	0.8871111111111111	0.9053333333333334	0.9377333333333332	0.8538333333333333	0.9048666666666666	0.8986666666666666	0.9402499999999999	0.9359999999999999	0.9524444444444445	0.9557037037037035	0.9246	0.9312	0.9603157894736841	0.27133333333333337	0.9547500000000001	0.8796111111111111	0.8338333333333333
tongue_epithelial	0.09346666666666666	0.94575	0.9695277777777777	0.7755000000000001	0.7788571428571429	0.8951481481481482	0.9552222222222221	0.9771111111111112	0.9540666666666665	0.84375	0.8412000000000001	0.9228000000000002	0.9321666666666667	0.9436333333333334	0.7194444444444444	0.9662222222222222	0.0044	0.7726666666666667	0.9374035087719298	0.8909696969696971	0.9526666666666667	0.11377777777777776	0.8888333333333334
tonsil_palatine_epithelial	0.05006666666666667	0.9606666666666667	0.9375555555555556	0.7500833333333334	0.787904761904762	0.7928888888888889	0.9012222222222221	0.9294444444444444	0.9250666666666666	0.7552500000000001	0.7928000000000001	0.9316000000000001	0.9208333333333333	0.9091333333333332	0.9411111111111111	0.957074074074074	0.0504	0.4896	0.9212280701754386	0.8476969696969695	0.93	0.7275555555555556	0.8776666666666667
