	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
macrophage	0.948625	0.963425	0.9729166666666667	0.9580625	0.8276874999999999	0.9445749999999999	0.8069083333333333	0.9795227272727274	0.945953125	0.96821875	0.067625	0.973875	0.9509687499999999	0.16892361111111112	0.9445833333333333	0.94475	0.91465625	0.9612499999999999	0.9615750000000001	0.86175	0.9479500000000001	0.9718819444444444	0.957125	0.9730909090909091
myeloid	0.7506666666666666	0.3217333333333333	0.8774444444444445	0.6704166666666667	0.7340555555555555	0.6586	0.8301777777777778	0.897090909090909	0.7535416666666667	0.6943611111111112	0.07083333333333333	0.7158888888888889	0.6669166666666667	0.7283333333333334	0.9406666666666667	0.6595	0.5849166666666666	0.7465833333333333	0.6866666666666666	0.6418888888888888	0.25553333333333333	0.7388888888888889	0.6770833333333334	0.9271818181818183
neural	0.96175	0.9463799999999999	0.9238555555555555	0.9316249999999998	0.9660833333333333	0.9194000000000001	0.9572800000000001	0.8833090909090909	0.9494875	0.9602833333333333	0.854725	0.5318666666666667	0.9670250000000001	0.9404666666666666	0.8458333333333332	0.9677499999999999	0.840625	0.85965	0.95624	0.0973	0.9491400000000001	0.9045499999999999	0.724675	0.6611909090909092
oligodendrocytes	0.9508749999999999	0.97445	0.22861111111111115	0.95375	0.9509583333333335	0.9373	0.9571833333333333	0.9603863636363636	0.9308124999999999	0.9391666666666666	0.15918749999999998	0.75775	0.9639374999999999	0.9330416666666667	0.9664166666666666	0.970625	0.6875	0.672	0.8782	0.05491666666666667	0.9574499999999999	0.8646805555555555	0.9635	0.9257272727272727
pancreas_acinar	0.845	0.97525	0.9264444444444444	0.08556250000000001	0.9219166666666667	0.6092	0.9491	0.8101363636363638	0.792375	0.8357291666666666	0.110375	0.9425833333333333	0.8956875000000001	0.9265416666666667	0.9325833333333333	0.6312500000000001	0.8248125	0.9580625	0.881	0.8076666666666666	0.85585	0.8984166666666668	0.8854375000000001	0.9223409090909089
pancreas_alpha	0.7338333333333332	0.9604666666666667	0.9502222222222222	0.9421666666666666	0.9239999999999999	0.8904000000000001	0.9650444444444445	0.9592424242424241	0.8857916666666666	0.9560277777777776	0.9346666666666668	0.8808888888888888	0.9439166666666668	0.9555370370370371	0.9505555555555557	0.915	0.8666666666666667	0.9695833333333334	0.8526000000000001	0.8791111111111111	0.9201999999999999	0.9465370370370371	0.9107500000000001	0.007545454545454545
pancreas_beta	0.9394166666666667	0.9670666666666667	0.9455185185185183	0.9621666666666666	0.9507222222222222	0.8788666666666666	0.9597111111111111	0.9587575757575757	0.77375	0.9725555555555555	0.87925	0.9332222222222223	0.9755833333333334	0.9355555555555557	0.9443333333333334	0.9630000000000001	0.028583333333333332	0.9669166666666666	0.8673333333333334	0.8154444444444445	0.9352	0.9344074074074075	0.9200833333333334	0.13793939393939394
pancreas_delta	0.8404166666666667	0.9446	0.9461111111111111	0.9274166666666668	0.9382222222222222	0.888	0.9610666666666665	0.9280303030303029	0.9278333333333334	0.9656666666666668	0.7270833333333333	0.9172222222222223	0.9714166666666667	0.938814814814815	0.9687777777777778	0.9394999999999999	0.4728333333333334	0.9853333333333333	0.8789333333333333	0.7766666666666667	0.927	0.9187962962962963	0.91325	0.7331212121212122
pancreas_duct	0.8953125	0.96655	0.9736111111111112	0.899375	0.9690833333333334	0.9450999999999999	0.9758666666666668	0.8083636363636363	0.93784375	0.9654999999999999	0.09306249999999999	0.10283333333333333	0.94	0.9647361111111111	0.9824999999999999	0.797125	0.9094374999999999	0.9803124999999999	0.9278	0.8743333333333333	0.9643499999999999	0.9568333333333333	0.9821875	0.9697499999999999
pancreas_endothel	0.8556666666666667	0.9194	0.9473703703703705	0.9505	0.9245555555555556	0.9103333333333333	0.9426444444444445	0.927969696969697	0.8947083333333333	0.9328888888888889	0.1135	0.9173333333333332	0.9360833333333334	0.9381111111111111	0.9289999999999999	0.9124166666666667	0.8026666666666666	0.9729166666666668	0.9265333333333333	0.8451111111111111	0.8611333333333334	0.9102962962962963	0.9280833333333333	0.910878787878788
prostate_epithelial	0.7694375	0.95605	0.9537500000000001	0.977625	0.969	0.9135000000000001	0.9715666666666668	0.8319318181818182	0.9443124999999999	0.8721666666666668	0.045375000000000006	0.9730833333333334	0.9770625	0.9632916666666668	0.7970833333333333	0.9393125	0.9448125	0.96675	0.14604999999999999	0.9109166666666667	0.91325	0.9191527777777778	0.9765	0.9537727272727272
saphenous_vein_endothel	0.9705833333333334	0.9662000000000001	0.9580740740740742	0.9747499999999999	0.9515555555555556	0.9393333333333334	0.9592444444444445	0.9680909090909092	0.9181666666666667	0.9570555555555554	0.06525	0.9627777777777777	0.9465	0.9462777777777779	0.940111111111111	0.9155833333333333	0.91375	0.9707500000000001	0.9472	0.8604444444444445	0.8927999999999999	0.9626296296296296	0.9541666666666666	0.9608787878787878
skeletal_muscle	0.8755	0.946	0.9347777777777777	0.93375	0.9389999999999998	0.8626	0.8611	0.9460000000000001	0.91775	0.9382083333333333	0.14	0.9024999999999999	0.9755	0.8646111111111111	0.9248333333333333	0.93225	0.55225	0.950625	0.8757999999999999	0.7721666666666668	0.8669000000000002	0.9234722222222222	0.90225	0.9332272727272728
small_int_epithelial	0.038125000000000006	0.9609000000000001	0.9671388888888889	0.979625	0.9570833333333333	0.9535	0.9761666666666666	0.9745454545454546	0.93428125	0.9533958333333334	0.035	0.9496666666666668	0.84975	0.9613472222222221	0.9774166666666666	0.9236875	0.922875	0.22306250000000002	0.9352	0.81	0.7816000000000001	0.9402916666666666	0.9678749999999999	0.9504318181818182
smooth_muscle	0.8240000000000001	0.89916	0.8869111111111112	0.8987999999999999	0.7388666666666668	0.71684	0.8927200000000001	0.9088181818181817	0.8497250000000001	0.94465	0.11435	0.9212666666666666	0.94945	0.9023222222222221	0.8136000000000001	0.77315	0.5656500000000001	0.8901999999999999	0.8847999999999999	0.7910666666666666	0.79036	0.8712444444444444	0.7434999999999998	0.8079818181818181
thyroid_epithelial	0.76425	0.9475333333333333	0.3391481481481482	0.96525	0.9636111111111111	0.9526666666666666	0.9603777777777779	0.9570303030303031	0.8505833333333334	0.9616111111111111	0.09475	0.9553333333333334	0.9747499999999999	0.9584444444444445	0.8929999999999999	0.9228333333333333	0.9484166666666667	0.9636666666666667	0.9455999999999999	0.8102222222222223	0.9465333333333333	0.9409074074074074	0.9620833333333333	0.9408484848484848
tongue_epithelial	0.9240833333333334	0.9192	0.9412962962962963	0.9723333333333333	0.9632777777777778	0.060666666666666674	0.9727333333333333	0.9709393939393939	0.9135833333333333	0.9526944444444445	0.0775	0.8936666666666667	0.9602499999999999	0.9349259259259259	0.8576666666666667	0.9719166666666667	0.9660833333333333	0.9362499999999999	0.06773333333333334	0.842	0.9011333333333332	0.9321666666666667	0.18966666666666665	0.9303939393939392
tonsil_palatine_epithelial	0.8766666666666666	0.9464	0.8803703703703704	0.9539166666666666	0.934888888888889	0.07226666666666666	0.9612666666666666	0.9599090909090909	0.9075833333333333	0.9349444444444446	0.06516666666666666	0.919	0.9656666666666668	0.8550370370370372	0.7646666666666667	0.9817499999999999	0.8664166666666665	0.96975	0.22799999999999998	0.8184444444444444	0.9005333333333333	0.894	0.9490833333333333	0.9033636363636365
